name,S_down,maxvalue,range1,range2,dmq,V_sum,S_ret,curvature,alt_stderr_mean_5,alt_rvalue_min_50,V1,V2,stability,std,level_shift_size,var,dnp,fft_abs_1,F1,asoc,F2,erbc_num10_focus4,erbc_num10_focus2,maxindex,minang,fft_imag_3,fft_imag_6,fft_abs_22,lumpiness,minindex,alt_stderr_max_10,retvalue,sumang,mac,S,retang,S_low,retindex,S_sum,alt_stderr_min_5,minvalue,alt_stderr_mean_10,swd_coeff_2,std1st_der,cv,fft_angle_2,maxang,fft_real_2,fft_real_5,alt_stderr_min_50,alt_stderr_max_5,fft_angle_3
20230105-104141-3,108.7904523,33.32924999,11.82925009,7.433297562,84.17671529,0.813000503,103.483327,77.01563567,0.111895251,0.866025396,0.537693186,0.275307317,13.58213304,3.988789165,0.595628747,15.910439,0.057777322,290.0037043,22,24.05244325,27,0.062611721,0.115925661,29,2.379595226,66.5016634,-3.771219739,0.833967205,3.475590653,51,0.264571014,28.93329746,6.266950567,0.193971317,519.9582031,2.950964185,212.2737793,78,752.8129436,0.117574734,21.4999999,0.302562511,891.6487029,0.310928688,0.142868846,-123.550432,2.624873911,-89.34014433,0.750484139,2.90119244,0.105830406,118.4470418
20220831-142102-白客5,66.16615001,38.49149421,9.585027754,6.043506257,65.70022021,0.901762992,75.92302364,96.89003561,0.074468153,0.931158825,0.63900185,0.262761142,6.170247253,2.800947453,0.448267038,7.845306637,0.052019145,164.2020772,15,20.73709745,23,0.089506778,0.106400481,29,2.31603527,38.65691122,-5.271805773,1.133690692,0.39820753,44,0.180348784,34.94997271,6.125999866,0.167234657,458.7168451,2.919919303,142.0891736,67,594.9723238,0.080194864,28.90646646,0.195985301,365.4993924,0.281543245,0.081023339,-95.76339829,2.543727558,-12.76015536,4.464014212,1.486699409,0.068674746,148.8610678
20230110-093437-2,65.22870327,26.9002359,8.350208839,3.899945837,30.4794434,0.578768456,49.59924227,111.8571926,0.077227027,0.86602542,0.439484676,0.13928378,6.925082789,2.69963693,0.424682671,7.288039553,0.016881765,206.8831161,19,16.67309524,28,0.068876883,0.119571892,30,2.58912418,33.90151624,-6.26090365,2.971543577,0.558533293,49,0.192738821,22.4499729,6.603797,0.134460445,312.4990575,3.057402008,114.8279455,77,433.3639493,0.080727455,18.55002706,0.21045215,352.3033453,0.214072554,0.120476263,-117.235642,2.731243115,-52.83447031,4.226081469,1.587712691,0.074550123,125.8409532
20220909-160338-bjp,78.57815735,36.61710499,9.51705114,5.849919002,62.31984901,0.700849442,83.66107281,93.6841649,0.085215326,0.833731074,0.475852557,0.224996885,8.11127117,3.061831137,0.477613174,9.374809913,0.048887794,216.7712307,20,21.25660839,26,0.07564253,0.116193992,31,2.47613746,51.81593319,-2.790902914,2.759228369,1.49966535,51,0.204632385,32.94997285,6.419425436,0.171424261,426.1027974,2.970643887,162.2392302,77,598.8354413,0.090624872,27.10005385,0.230409484,498.4818974,0.274001829,0.094616071,-118.6111886,2.697317409,-63.25772612,5.494120324,2.282549189,0.080645296,115.2163263
20230110-095803-11,67.24050975,26.28973174,8.111512027,5.557061718,29.84619384,0.692250936,61.3134668,106.406985,0.076045968,0.89574164,0.450639557,0.241611379,6.459205569,2.441704245,0.413587665,5.961919621,0.017140151,187.0039288,18,21.33969541,23,0.077206335,0.10554,28,2.481138957,25.67922069,-5.654803439,2.542367589,0.555173427,46,0.181807205,23.73528143,6.447827058,0.172094318,370.7159707,2.920072608,128.5539765,69,502.0918877,0.080049929,18.17821971,0.204700741,286.3452599,0.239807046,0.107304264,-87.93275524,2.773399569,4.486743341,4.016291442,1.591270776,0.072123393,152.6640594
20230109-102641-14,41.33022682,28.9629515,6.2347048,4.399946057,24.77827123,0.642553642,58.01555881,135.303517,0.053461814,0.886636774,0.479592677,0.162960965,3.211537352,2.04298044,0.319997305,4.173769079,0.013968576,127.2362975,13,14.69620064,27,0.086501002,0.108972606,31,2.532862803,49.07446861,8.718007748,0.704361271,0.188210918,44,0.120324652,27.12819276,6.472134955,0.118517747,317.3306478,3.016301564,99.34578563,71,412.9269124,0.057305785,22.7282467,0.142144425,211.3055072,0.19413092,0.076671448,-111.9945606,2.663350814,-29.53339283,-4.619385851,1.467822402,0.04967327,128.6142507
20230110-094911-10,113.4550017,30.63153748,11.77509789,6.965340265,72.19813203,0.77985848,90.97351779,79.28451982,0.111171853,0.84205514,0.511960778,0.267897703,13.50227074,3.91419425,0.578331266,15.32091663,0.039989348,292.7829735,23,24.06122117,26,0.056193017,0.123195675,30,2.406670925,65.59095454,-4.036172642,0.752498891,5.560513813,53,0.268418225,25.82177986,6.320472476,0.194042106,497.1927652,2.950351365,204.4285195,79,722.5194043,0.116383953,18.8564396,0.302806875,889.2151738,0.292665128,0.156601459,-125.263566,2.664037717,-95.72814083,-3.398272986,2.722402733,0.105572606,101.7837943
20220805-151743-苏师,50.17109205,28.9219051,7.757754807,5.285822971,42.48541004,0.736395101,84.35050522,106.4287069,0.073783503,0.870075744,0.554125343,0.182269758,5.920792481,2.647737118,0.413706066,7.010511846,0.036322928,182.5141445,14,18.23762378,29,0.078331709,0.112005659,32,2.45529712,50.32972785,7.014619489,1.026911439,0.822660803,46,0.165324504,26.44997327,6.399668869,0.147077611,394.3681804,3.016979276,134.5215973,75,529.6514944,0.079276812,21.16415029,0.199089089,364.7673376,0.253059366,0.10170737,-108.3840733,2.651722764,-34.5327317,-8.709770213,1.936333061,0.068894064,122.2136014
20230105-105737-9,83.89148432,36.83654682,9.608300184,5.721726485,57.6571724,0.685511634,68.02208089,93.37616155,0.088316245,0.86076953,0.436740917,0.248770717,8.503546253,3.131603275,0.475738324,9.806939071,0.03585136,226.3622656,22,20.97789585,23,0.075831656,0.112569092,29,2.485998165,65.25945194,0.196645666,0.93738171,1.08241882,51,0.216284455,32.94997312,6.4391968,0.169176579,416.1392841,2.969243411,151.9135652,74,575.4399909,0.092471483,27.22824663,0.239338374,515.6649885,0.263165201,0.096756648,-117.9982869,2.712998689,-57.7184513,5.153700236,2.284953757,0.084201555,120.7971927
20230110-094431-13,111.9040711,27.14054309,10.64054313,5.271752967,48.68588749,0.620121777,68.50000041,90.19043643,0.098786837,0.851537049,0.409251659,0.210870119,11.51344051,3.405316527,0.516089013,11.59618065,0.02847339,271.0051298,26,20.38451,25,0.057536638,0.123622632,28,2.545310824,35.09476086,-9.554199068,3.074494218,1.936867344,54,0.244031748,21.77175293,6.558878604,0.16439121,400.9040746,3.00715079,180.4040715,79,606.9621724,0.103014251,16.49999997,0.270572799,590.7962691,0.252570852,0.158760212,-117.9546017,2.765973281,-69.20940222,4.529593068,2.115498365,0.094675922,117.9385152
20230110-094843-10,103.6756912,29.63969694,11.41145022,7.221725932,74.11912565,0.76434613,94.29383148,77.37382892,0.113011104,0.8636985,0.475477092,0.288869037,13.88764976,3.93567928,0.57861654,15.48957139,0.042546335,297.8884921,24,24.63945484,25,0.056056478,0.119490392,30,2.416541245,55.81485639,-4.253264283,1.765962433,4.647062767,54,0.271259479,25.44997265,6.339585381,0.198705281,497.9334875,2.927863419,197.9695227,79,712.9502782,0.118611862,18.22824672,0.306860437,899.9130475,0.297220608,0.161459965,-124.3610022,2.698142004,-93.40314849,-7.565835572,2.719849413,0.10792104,111.8447712
20220805-153858-熊猫,55.29608518,33.84783584,8.183685537,5.285822948,44.43353046,0.748879918,76.3429553,105.7546886,0.067935345,0.930942385,0.545579036,0.203300883,5.294619549,2.456669991,0.419293834,6.035227444,0.042636576,148.9717769,15,18.87041244,26,0.089117163,0.107118408,29,2.441582531,20.7422201,-10.02547775,3.156223984,0.288846457,44,0.164432403,30.94997325,6.332760595,0.152180746,379.707023,2.959759156,131.6390405,70,513.5006981,0.072349065,25.6641503,0.178464644,257.4719532,0.25485405,0.080939602,-93.43536526,2.635373113,-7.441732917,10.02615724,1.179522577,0.063366807,161.023656
20230110-100323-5,103.4834195,35.18411527,11.45586844,5.999999511,77.85569936,0.728850449,78.11560888,81.97736889,0.109776753,0.84433168,0.498081237,0.230769212,13.7070526,3.842479848,0.563916836,14.76465138,0.075689755,294.8235889,23,23.59087784,26,0.064401592,0.122052546,30,2.452682403,55.61872781,-0.451336739,3.475498416,3.486953821,53,0.273201439,29.72824634,6.413747501,0.190249015,454.9594011,2.995390445,181.5990284,79,652.953233,0.114178216,23.72824683,0.29962752,781.3641877,0.304882365,0.13094142,-124.4088799,2.691399376,-88.6216786,5.261675309,2.559187277,0.105743039,110.7732607
20220910-212054-wwh,65.18718729,31.68418486,8.184184833,5.578814991,38.94735089,0.669246742,71.95544475,104.1925299,0.076233225,0.866025424,0.454676935,0.214569807,6.266943911,2.689631252,0.415946225,7.234116271,0.020505718,192.5585046,18,19.30537611,26,0.07709752,0.110840626,30,2.503491261,50.3717428,-3.237090118,1.198001672,0.92838226,48,0.176098985,29.07881502,6.463930139,0.155688517,379.2884235,2.968632549,137.142632,74,521.9125362,0.080657452,23.50000003,0.205206696,363.6582954,0.235456783,0.095435972,-110.4261422,2.726372016,-38.20384869,1.911509056,2.057731294,0.071687729,128.9194469
20230111-095656-3,113.3928169,30.53036099,11.53036108,6.949972697,68.27389183,0.80210623,89.5000022,80.72425832,0.105906306,0.857709825,0.524107322,0.277998908,11.98800793,3.72193687,0.570904775,13.85281406,0.036000478,275.7004903,22,24.22099142,25,0.060684121,0.117825808,29,2.387693577,70.5263217,-2.156680969,0.79000942,4.288264055,51,0.246528319,25.94997261,6.28421753,0.195330576,510.5919532,2.949303417,202.8928191,76,731.28643,0.111412682,18.99999991,0.287292802,793.1729842,0.289622528,0.147091174,-121.7349339,2.639486032,-79.03108823,-6.896614148,2.793860985,0.100393725,109.7305537
20221211-012333-C,78.13563554,31.28518684,8.785186948,4.949972729,41.88224382,0.595126976,65.4375025,102.8301216,0.082799832,0.866025395,0.418342236,0.17678474,7.669966374,2.934778658,0.449035144,8.612925772,0.023953612,215.0906959,21,18.59798462,28,0.070353975,0.119253291,30,2.570397833,42.58663498,-3.817751049,2.69280844,1.624814748,51,0.197778477,27.44997263,6.55936219,0.149983747,353.765338,3.013064709,143.573138,79,511.1367724,0.08630897,22.4999999,0.224085718,472.6251937,0.236150433,0.109231659,-124.2351727,2.735868738,-72.93979977,-4.754652929,1.876387985,0.079095216,118.5987187
