name,S_down,maxvalue,range1,range2,dmq,V_sum,S_ret,curvature,alt_stderr_mean_5,alt_rvalue_min_50,V1,V2,stability,std,level_shift_size,var,dnp,fft_abs_1,F1,asoc,F2,erbc_num10_focus4,erbc_num10_focus2,maxindex,minang,fft_imag_3,fft_imag_6,fft_abs_22,lumpiness,minindex,alt_stderr_max_10,retvalue,sumang,mac,S,retang,S_low,retindex,S_sum,alt_stderr_min_5,minvalue,alt_stderr_mean_10,swd_coeff_2,std1st_der,cv,fft_angle_2,maxang,fft_real_2,fft_real_5,alt_stderr_min_50,alt_stderr_max_5,fft_angle_3
20221021-092221-6004,0.24932864,0.6312448,0.390282009,0.319850723,0.079413862,0.388520941,0.328530455,0.575157327,0.384547872,0.54611417,0.331579176,0.46785555,0.180021746,0.395497569,0.404216788,0.202303082,0.148290403,0.338841682,0.52,0.299293804,0.318181818,0.718436646,0.372300632,0.4,0.594799292,0.356259167,0.418229373,0.037816088,0.027924696,0.375,0.356611199,0.614370395,0.608982982,0.299293805,0.403291533,0.620746202,0.247209696,0.476190476,0.337460887,0.340800544,0.622988128,0.373688645,0.18115033,0.363115526,0.309714616,0.536023731,0.656416429,0.695783921,0.443133258,0.41549672,0.37935259,0.657889115
20221021-092059-6003,0.268168192,0.597436914,0.436208819,0.469679464,0.919948963,0.455103498,0.46958839,0.480403347,0.455000158,0.580492206,0.427306205,0.479103277,0.237637516,0.457167541,0.4644633,0.256630753,0.203630141,0.380460952,0.48,0.262835199,0.590909091,0.639933024,0.376011967,0.4,0.524427732,0.331440148,0.456531015,0.246249896,0.049839358,0.333333333,0.414201664,0.609665714,0.536607981,0.262835198,0.441874704,0.545601964,0.350310079,0.714285714,0.403320847,0.406850501,0.568372817,0.447437471,0.254439459,0.416491542,0.378361336,0.537663502,0.585567239,0.667383483,0.769400837,0.422023939,0.444820899,0.651644431
20221021-090524-µËÏþÑô,0.41541482,0.491207022,0.537869911,0.464332089,0.424504897,0.487337387,0.384871558,0.39990354,0.563704117,0.428596955,0.403951744,0.582943794,0.336854326,0.555472974,0.570335735,0.355940328,0.190398329,0.531940706,0.64,0.471088258,0.363636364,0.393014441,0.558151532,0.6,0.485698923,0.591623036,0.564473937,0.248985538,0.289505191,0.541666667,0.497035025,0.445909021,0.511963129,0.471088259,0.504821802,0.527643065,0.381728021,0.714285714,0.454027537,0.490818651,0.417345288,0.563613402,0.361853466,0.479257605,0.544121157,0.329513987,0.57870605,0.466058357,0.398370035,0.587917133,0.561000975,0.426589287
20221021-090418-µËÏþÑô,0.413685108,0.526914548,0.537869911,0.511231532,0.271501777,0.53277762,0.464625443,0.442439423,0.536152443,0.42862315,0.561841054,0.459950468,0.308245604,0.546839034,0.570335735,0.346592568,0.223893153,0.46280733,0.48,0.498545301,0.727272727,0.425964515,0.624803982,0.6,0.448983746,0.585402145,0.856100177,0.339909252,0.250751978,0.375,0.486609742,0.499482155,0.45224566,0.4985453,0.465132058,0.605224122,0.432732295,0.904761905,0.452764312,0.462741582,0.451619095,0.532539664,0.371047276,0.50743486,0.519149921,0.321829109,0.401205661,0.423347924,0.495553586,0.535474016,0.5416656,0.35466819
20221021-090319-Ë³Á¼,0.329213952,0.515423866,0.440441443,0.327836,0.109980307,0.397605278,0.423620331,0.514574212,0.406369361,0.445682227,0.394053809,0.39963044,0.185612538,0.40067461,0.482276534,0.20662742,0.116296194,0.339849102,0.52,0.383048034,0.5,0.607172269,0.591130283,0.8,0.588740513,0.493427113,0.718615137,0.478996286,0.122021867,0.458333333,0.34749558,0.472172233,0.59774606,0.383048033,0.411794861,0.70997921,0.356260666,0.761904762,0.389101042,0.360755676,0.487610019,0.406535486,0.179489141,0.369765541,0.372465205,0.415916515,0.575127882,0.584559068,0.356331404,0.441822613,0.399641518,0.506107776
20221021-090230-Ë³Á¼,0.303019497,0.527807236,0.358544432,0.39875262,0.30015965,0.395638222,0.517302023,0.593729555,0.348271837,0.564451253,0.403403965,0.38210562,0.127011934,0.349943167,0.361276121,0.166119381,0.065578925,0.285128557,0.4,0.324847045,0.727272727,0.614917984,0.478077501,1.0,0.591902234,0.432285003,0.773551582,0.053106568,0.183935257,0.375,0.258020116,0.552735767,0.598713111,0.324847046,0.411278747,0.661536497,0.401948545,0.904761905,0.407868885,0.312973295,0.539020729,0.344033753,0.188121896,0.309696616,0.304598701,0.303500371,0.603647435,0.524106514,0.139731659,0.375607232,0.341253093,0.390435203
20221021-085803-Àî¹ó·¢,0.365311922,0.778652612,0.434895001,0.376095292,0.365981537,0.330760784,0.537766225,0.507356634,0.429773782,0.413041075,0.294932935,0.392598051,0.202398611,0.420968842,0.453253921,0.223996728,0.097700348,0.389581558,0.64,0.355812288,0.636363636,0.625971982,0.495586285,0.6,0.660283395,0.501840038,0.641015907,0.308064047,0.127372703,0.541666667,0.369709808,0.763116916,0.670396536,0.355812289,0.41436932,0.71975244,0.451965935,1.0,0.431315303,0.377814966,0.742946451,0.428936321,0.225459621,0.352660559,0.285750569,0.329651873,0.685911671,0.528752378,0.303774935,0.504440512,0.423990167,0.445528431
20221021-085640-Àî¹ó·¢,0.242638532,0.778652612,0.360319861,0.301630796,0.728587223,0.388824323,0.275642461,0.651724011,0.349867899,0.449313138,0.406089158,0.363333653,0.140020061,0.352890143,0.367380393,0.16835869,0.113215753,0.259808165,0.4,0.238577193,0.545454545,0.681452051,0.504479918,0.8,0.600214239,0.413108161,0.532530621,0.204149328,0.074260059,0.333333333,0.313108089,0.774935545,0.596852934,0.238577194,0.317461445,0.679044138,0.208773332,0.666666667,0.271889723,0.308986033,0.778937375,0.346913016,0.17848523,0.327053051,0.234439348,0.401264389,0.574584879,0.568135771,0.447778544,0.362527753,0.351490267,0.457295858
20221021-085050-×Þ¸ýÃ÷,0.359215431,0.526914548,0.512552286,0.418547109,0.325585936,0.482088924,0.484122376,0.393867529,0.556515873,0.46688655,0.528336567,0.395805067,0.341352271,0.540353106,0.557627608,0.339649654,0.205438879,0.53434239,0.48,0.400794064,0.727272727,0.45498079,0.526752103,0.6,0.503913237,0.491144622,0.603299381,0.365918823,0.099619496,0.375,0.508310528,0.479282509,0.527923849,0.400794064,0.469835901,0.75287498,0.413385973,0.904761905,0.446814986,0.48352969,0.463837707,0.554240753,0.323676184,0.445552701,0.504282159,0.334890504,0.459968763,0.478452047,0.392853506,0.550356409,0.556504524,0.516126783
20221019-223905-19102022ipds02,0.283205557,0.455499495,0.379622331,0.270620111,0.274178829,0.343100762,0.206210481,0.688887594,0.415662692,0.474008188,0.35242156,0.338569812,0.199671048,0.390044465,0.390306541,0.197794993,0.093910815,0.393822566,0.48,0.403446368,0.545454545,0.49423207,0.594675425,0.8,0.64970878,0.416832408,0.447471534,0.451323027,0.083963816,0.416666667,0.39961516,0.421438068,0.668810895,0.403446368,0.289244339,0.765158333,0.187363749,0.761904762,0.247004322,0.356221617,0.459443805,0.420079485,0.202711899,0.372787089,0.394242174,0.30997597,0.668444257,0.5231957,0.466895239,0.299267148,0.425960976,0.261814412
