name,S_down,maxvalue,range1,range2,dmq,V_sum,S_ret,curvature,alt_stderr_mean_5,alt_rvalue_min_50,V1,V2,stability,std,level_shift_size,var,dnp,fft_abs_1,F1,asoc,F2,erbc_num10_focus4,erbc_num10_focus2,maxindex,minang,fft_imag_3,fft_imag_6,fft_abs_22,lumpiness,minindex,alt_stderr_max_10,retvalue,sumang,mac,S,retang,S_low,retindex,S_sum,alt_stderr_min_5,minvalue,alt_stderr_mean_10,swd_coeff_2,std1st_der,cv,fft_angle_2,maxang,fft_real_2,fft_real_5,alt_stderr_min_50,alt_stderr_max_5,fft_angle_3
20221215-043557-16-2,0.2618913607181476,0.3583093172882958,0.3978159906840012,0.2537410907133511,0.1405198058893512,0.2176102975863173,0.3472577694135856,0.678912905580926,0.3475856336403252,0.416637060401171,0.2277608713200276,0.2608299801740789,0.1331954794650436,0.3326174735103187,0.3955660861314594,0.1521746616975449,0.1073198257101996,0.2599529640328211,0.6,0.2932590413657674,0.6363636363636364,0.6163556129703908,0.5958653780156419,0.8,0.7888711597981728,0.5473052626183628,0.732573840927548,0.1039843901341456,0.0471510310125127,0.6,0.3249645288118228,0.3294769291785575,0.7658705182915633,0.2932590408870492,0.2750452025625282,0.775362174139198,0.3231970076283167,1.0,0.3453096528896021,0.3461994792289103,0.3473836711340622,0.286109914975615,0.1446032877983863,0.3472137230798546,0.3644706116749887,0.22617866117981,0.6646311706400019,0.5009607743724508,0.1903262615175865,0.3745378036408013,0.2938125766926361,0.5022339447103538
20220927-151037-044,0.3666216604179323,0.5311052811084832,0.5246865594689929,0.4899992728627905,0.3239967406079626,0.5288358585895118,0.4459343611367434,0.4219112033115583,0.444244638145533,0.750314869753159,0.4956250344913742,0.550854275653678,0.2239661511553714,0.4603276199112888,0.5050696263582845,0.2583901459179265,0.3002351092376965,0.3427736780449908,0.44,0.4623960310357469,0.5,0.7164804896169138,0.3404793441969106,0.2,0.4754019245150566,0.4719389539978851,0.4245646144505177,0.2833498255909189,0.0721971436917852,0.25,0.4052126637937144,0.5229357741031901,0.4615244183786958,0.4623960351797604,0.5208026355637112,0.4138138353724322,0.4462852021700144,0.5833333333333334,0.5462760115950553,0.4592013197727795,0.4598310726040748,0.3584640121927784,0.2359109436787491,0.5048582456122802,0.3913710128488141,0.5485155882089318,0.4335417112754924,0.7209597569629108,0.628908333157261,0.3447867070722845,0.3590089343253878,0.7111315781272158
20221001-225403-1oct okt4 test2,0.0768532692712742,0.2273869282721408,0.1489375884602402,0.1481467139518816,0.0273852167545361,0.1164729160551154,0.2415626319257364,0.7599437012066658,0.1236760905082403,0.9355565700966806,0.1473958583386897,0.153705913071635,0.0208288636702266,0.1094675566842705,0.1574187242343699,0.030225659466587,0.0114931645302757,0.0718882248078052,0.24,0.1656859191062364,0.6818181818181818,0.8548264382045707,0.2974989660150841,0.8,0.8960468239139636,0.2813781723543141,0.5759288454633891,0.4855674669416076,0.001847469679154,0.15,0.0980847871327192,0.0209827566741474,0.9040868862329604,0.1656859211596693,0.1296517758022042,0.8172069386789494,0.1486450198300574,0.6666666666666666,0.1779471666392777,0.1284377065948586,0.087378818120542,0.0973899609716686,0.0304458674733449,0.1342893600589204,0.2706634764853186,0.7264732547674803,0.8789133773975115,0.810123530772061,0.6114841984822539,0.0653297871269715,0.1026080067162821,0.7010342707292597
20220712-094901-011k,0.343849570912114,0.5322553555279977,0.5577574474643884,0.4186112830921219,0.3172891238269872,0.600360188204443,0.3358720932390645,0.3697599655154014,0.5021100206929566,0.6467331282257938,0.5866904665756237,0.5606423653360556,0.2807416435414615,0.4734912618275226,0.6130157800415775,0.2708456304513111,0.2908182419932524,0.3767802204525372,0.4,0.4528283982527674,0.3636363636363636,0.6395292955031663,0.5243096491295351,0.8,0.4108916211082905,0.4594179279406452,0.4769201066926984,0.5351519722621393,0.0922368422015009,0.35,0.4557578595163709,0.4862385532261595,0.4308750685251634,0.4528284016166672,0.514106595936712,0.3974777202005485,0.3641212172498891,0.5416666666666666,0.5039806674483409,0.5131127364557878,0.4464087587143371,0.4127878061306256,0.2373537567268844,0.5179892916129525,0.4100738688633841,0.5280041925200736,0.4507956164218727,0.6844864596514834,0.4665535210059863,0.3803234110300248,0.407322147623587,0.6811915092991075
20221209-015026-12-1,0.1789374848907354,0.4034002883606772,0.3005561322642137,0.1689075259064625,0.1058190376008997,0.2239210053469795,0.2122540013003913,0.6703878253061086,0.3099409630373971,0.5022650382497796,0.282284304478148,0.17210157890609,0.1087499655402961,0.2897629233038576,0.3332634847478972,0.1224745151837917,0.0477244685174093,0.2383804342872693,0.36,0.2932799543056587,0.6818181818181818,0.6538501586282229,0.536554724893145,0.8,0.7851983145397227,0.3486249728801613,0.7035964343399252,0.652525508376578,0.0361611294946241,0.4,0.3122396591117202,0.3944953944280785,0.7971439541811584,0.2932799554106285,0.2282687555463108,0.8588355903535447,0.1901607339846951,0.875,0.2555093559756877,0.3025047188019639,0.4340519561652485,0.2583278434687098,0.1228457361522251,0.2650896476538043,0.2857117986930028,0.175904183874206,0.7212876293703839,0.468856689886561,0.4082606381131891,0.292353335435387,0.270251332647059,0.6163832845969046
20220922-163903-020,0.4353377244411865,0.6439297799739687,0.636023734535821,0.4808936843582964,0.4177587584388715,0.5209430532839514,0.4967317323978711,0.3210618383539055,0.6062242250523464,0.4166371910362589,0.5381027603055568,0.4485451494849825,0.3869329871222696,0.5776552582941322,0.6458292756756532,0.3793402800619715,0.3612060595009926,0.4976818590999065,0.52,0.507555213696657,0.6818181818181818,0.5389354965844262,0.4872853780667756,0.4,0.4886865771687574,0.5205586551098602,0.4519364265092451,0.1610699628608713,0.121236557416565,0.4,0.5820936392589259,0.584521804861077,0.5049784985714953,0.50755521453863,0.5170667094826724,0.5824971798746115,0.5183262922198189,0.875,0.5782506597838636,0.6054772836892846,0.5207202411964349,0.5004025015943474,0.369280119990667,0.5685415965242404,0.4557208573315559,0.4132848418206918,0.4602895451667408,0.5321423095652064,0.6298806898013247,0.5951893633930979,0.504119478785769,0.6300169905715401
20220712-094721-010k,0.3596124074525172,0.3809393620303183,0.6016558276233602,0.5707953794975494,0.3775545300829847,0.6398384896197488,0.6269663288513653,0.349392037676217,0.5129106141797255,0.768104655914667,0.6443474118612491,0.5517976705330832,0.293328635174046,0.5273844125475133,0.6014263339047206,0.3247771425060009,0.5471903620114543,0.4089669983027254,0.4,0.5021587954517307,0.6363636363636364,0.6423975981267666,0.3343437573566331,0.4,0.3776156854523326,0.4825963224563842,0.4321859977505026,0.2268661861583414,0.1220045851912593,0.25,0.4612172883281079,0.3577981651106809,0.3757248073086877,0.5021587961419558,0.6013736495791276,0.4554140830981092,0.5553647363556742,0.7083333333333334,0.6437037711415557,0.5259416210674945,0.2797833455968332,0.4141240091511577,0.2654313885492217,0.6117904623648444,0.5537547043600188,0.5576130016168962,0.3166815019452562,0.7280254958394771,0.8368191187956271,0.3827809696489231,0.4141991639359942,0.7325311224623674
20221021-085803-Àî¹ó·¢,0.3708208727055636,0.7701527870801622,0.4818843567643894,0.4368379580643562,0.2653068175725354,0.3440801100955494,0.4948489240237071,0.4902831526273389,0.4359435922090386,0.4007509932534115,0.3105735809330301,0.4288619995703517,0.1986953816518096,0.4284222966830419,0.4729328693551813,0.2293700710507214,0.1205673046159204,0.3474867803613742,0.6,0.3922240758829127,0.6363636363636364,0.636894933114952,0.5124994468696955,0.8,0.6567350527594231,0.6365684096298111,0.6698998193904906,0.3010490635280491,0.1798959786927232,0.6,0.3763704673888437,0.7724780314431435,0.6618386862301787,0.3922240773415547,0.4244508300560181,0.5609634808274298,0.4793300341978576,1.0,0.5057077659033893,0.4421576576809359,0.7113904679877062,0.3611872721897836,0.2624715729480382,0.3983108641112812,0.2783106664291317,0.2457701309459716,0.6650880818918875,0.4506657305619264,0.2718344881102501,0.5039147018734104,0.3570295185572094,0.3588934445058814
20220804-141629-1cb010,0.1406135903850555,0.224771016742788,0.2204024661873098,0.1348524552830376,0.0586784747013889,0.3777010152012507,0.0,0.7599437012066658,0.1412154381397859,0.9694537802084496,0.234207175389397,0.6631309401698083,0.0315435836848712,0.1490471949986112,0.1778640828816822,0.0459494953317697,0.0392271045149702,0.1131662607478223,0.28,0.1990502547432428,0.2272727272727272,0.9137711919389868,0.2968711016605315,0.4,0.6187009483951851,0.2611629431387117,0.5446314574965543,0.1801318590318472,0.0239982262659533,0.1,0.0704605175841223,0.2369782254271799,0.6158967688761673,0.199050256755725,0.2146804192566633,0.2428123601713604,0.0349861805678382,0.2916666666666667,0.1751284545741857,0.1553028126407759,0.2953827037207511,0.1097345660609729,0.0282155376604896,0.2327691534196417,0.2026461369729345,0.7401392426178522,0.7372584654257534,0.8009510196037014,0.7050506133105343,0.0622843386085487,0.1049242405913244,0.7744939171271991
20220814-013625-ÄÐ07,0.3893658642385068,0.4665712466901607,0.6296344695738355,0.6457637631591917,0.4293034174952134,0.6356006517464842,0.8518006510489191,0.3092117083293357,0.5847771303330798,0.71752524488244,0.6810950768427823,0.4699998210272784,0.3628274760159997,0.5747671765279146,0.6493414936936688,0.3760943672616986,0.518036632616502,0.4603671552192421,0.4,0.5666699681726646,0.9545454545454546,0.5557623944838845,0.3692215878350272,0.4,0.3881406004855873,0.4231930142466862,0.329191926664413,0.2359290240350488,0.1328336923674838,0.25,0.5558998469221631,0.4566453925247941,0.3888735119634062,0.5666699681502245,0.6083692293723842,0.5032408669713506,0.7133811047514846,1.0,0.7214932582149947,0.5964750076276156,0.3508522749308139,0.4772819180546034,0.3614812904664083,0.6208656533210234,0.5443751699126373,0.5228350288673703,0.3164282723142092,0.6716404456800047,0.7611157606422821,0.4042891592787769,0.4784588387947119,0.7244440565823166
20220920-000342-012,0.1320066327276138,0.4623308751879602,0.2947832794096736,0.3170542407902653,0.1344153635763809,0.4036137826370621,0.2710150737928989,0.7266502793355409,0.2722269645917261,0.8211938848704956,0.408609168156355,0.3941548425110843,0.0894041687167529,0.2687060978107841,0.3292248658447572,0.1089751134341898,0.0857141530761998,0.1791623141606718,0.24,0.358876965508362,0.4545454545454545,0.8676753661118174,0.3195961922608171,0.8,0.6001721336513361,0.3474298662440195,0.557879446209662,0.2912154008726574,0.0143646800114762,0.15,0.239016077863741,0.5045871462334821,0.6099912867523204,0.3588769692251329,0.3102744276931558,0.5696180635716305,0.1993901214462236,0.4583333333333333,0.3069792820724732,0.2788669569807385,0.4939656329915964,0.2166543049839019,0.0943919911344234,0.3411357110920549,0.236699819856704,0.7096442712904277,0.5982259114499133,0.8386243336207386,0.6491575704673671,0.1907061842209398,0.2209499978717517,0.7847527078960214
20221002-222205-07,0.3187969260567764,0.2051861534640766,0.4845066057801618,0.4218890890970436,0.2022439486252839,0.6242546570971197,0.3154780101403437,0.4803726198770115,0.3711944611436872,0.9801292143010096,0.599604406750771,0.5976548281444749,0.1504102134938564,0.3635832067664987,0.4762947350961908,0.1754934518516206,0.2546472107783051,0.2227199657419115,0.32,0.330480735903657,0.3181818181818182,0.8237346181969786,0.2900317954049178,0.2,0.387557451683181,0.2753129151213468,0.4223514565866993,0.164918405841003,0.0804607558694631,0.1,0.2705616497124921,0.1842845197971179,0.3856513419947646,0.3304807363294819,0.4876781302672612,0.3286639542963633,0.3366844592622962,0.2916666666666667,0.4756363634713405,0.3979007174687248,0.160182049526235,0.2968984994269395,0.1381312914417508,0.4709460124627916,0.4955278842521925,0.7844063777099485,0.3882858819977897,0.9425387643366884,0.8696915062715264,0.0787701854478372,0.2847114902313115,0.878455606684941
